epoch,accuracy,loss,val_accuracy,val_loss
71,0.9233052730560303,0.2007133811712265,0.8721590638160706,0.29444849491119385
72,0.9208312630653381,0.20735011994838715,0.8693181872367859,0.2950693964958191
73,0.9287481307983398,0.19473358988761902,0.8693181872367859,0.2993125915527344
74,0.9262741208076477,0.19392044842243195,0.8693181872367859,0.29398682713508606
75,0.918357253074646,0.1960102915763855,0.8806818127632141,0.29384860396385193
76,0.9322117567062378,0.19306382536888123,0.875,0.29171881079673767
77,0.9233052730560303,0.1990755945444107,0.875,0.30013105273246765
78,0.9292429685592651,0.18846642971038818,0.8778409361839294,0.290912926197052
79,0.9247897267341614,0.19554239511489868,0.8721590638160706,0.2893713712692261
80,0.9272637367248535,0.19345422089099884,0.8835227489471436,0.28392457962036133
81,0.9322117567062378,0.18451644480228424,0.8778409361839294,0.2861786186695099
82,0.9247897267341614,0.19884642958641052,0.875,0.28566592931747437
83,0.9297377467155457,0.18348070979118347,0.875,0.2946656048297882
84,0.9386442303657532,0.17494161427021027,0.8778409361839294,0.28731587529182434
85,0.9341909885406494,0.1889704316854477,0.8806818127632141,0.28957775235176086
86,0.9336962103843689,0.17757371068000793,0.8721590638160706,0.2914940416812897
87,0.9371598362922668,0.17713581025600433,0.875,0.289441853761673
88,0.9351806044578552,0.18346665799617767,0.8664772510528564,0.3058990240097046
89,0.9287481307983398,0.1832558512687683,0.875,0.29798081517219543
90,0.9386442303657532,0.17631608247756958,0.8806818127632141,0.2887037992477417
91,0.9416130781173706,0.17097365856170654,0.875,0.2881873548030853
92,0.9317169785499573,0.17707137763500214,0.8778409361839294,0.2915111482143402
93,0.931222140789032,0.18337491154670715,0.8835227489471436,0.2894262671470642
94,0.9322117567062378,0.18192747235298157,0.8806818127632141,0.28861773014068604
95,0.9346858263015747,0.1776500642299652,0.8835227489471436,0.2894507050514221
96,0.9336962103843689,0.1752920150756836,0.8778409361839294,0.2932145297527313
97,0.931222140789032,0.1800653636455536,0.8721590638160706,0.31005749106407166
98,0.9346858263015747,0.17765583097934723,0.8948863744735718,0.2854374349117279
99,0.9332013726234436,0.18090161681175232,0.8806818127632141,0.2915572226047516
100,0.9242948889732361,0.18205492198467255,0.8778409361839294,0.28687751293182373
101,0.9430974721908569,0.17007605731487274,0.875,0.2900671064853668
102,0.9346858263015747,0.17365866899490356,0.8835227489471436,0.28678494691848755
103,0.9430974721908569,0.16414791345596313,0.8806818127632141,0.29107049107551575
104,0.936170220375061,0.17065367102622986,0.8664772510528564,0.3148800730705261
105,0.9371598362922668,0.17893388867378235,0.8863636255264282,0.2827566862106323
106,0.9386442303657532,0.1737605631351471,0.8892045617103577,0.28376761078834534
107,0.9391390681266785,0.165043905377388,0.8920454382896423,0.28590747714042664
108,0.9455714821815491,0.1597869098186493,0.8806818127632141,0.29260504245758057
109,0.9430974721908569,0.1620139628648758,0.875,0.3009471893310547
110,0.9341909885406494,0.16631335020065308,0.8892045617103577,0.2879966199398041
111,0.9327065944671631,0.16965913772583008,0.8778409361839294,0.29309698939323425
112,0.9346858263015747,0.16675271093845367,0.8806818127632141,0.29077109694480896
113,0.936170220375061,0.1655057668685913,0.8863636255264282,0.29260972142219543
114,0.9365234375,0.16325244307518005,0.875,0.29713335633277893
115,0.9381494522094727,0.170705184340477,0.8863636255264282,0.288356751203537
116,0.9381494522094727,0.16464167833328247,0.8806818127632141,0.29486480355262756
117,0.9376546144485474,0.1644289493560791,0.8863636255264282,0.290326863527298
118,0.9430974721908569,0.1538776159286499,0.8778409361839294,0.2945300340652466
119,0.9435923099517822,0.1531645506620407,0.8778409361839294,0.3007363975048065
120,0.9401286244392395,0.16729722917079926,0.8863636255264282,0.30288174748420715
121,0.9371598362922668,0.17038334906101227,0.8835227489471436,0.2962552607059479
122,0.9465610980987549,0.15401023626327515,0.8863636255264282,0.29811736941337585
123,0.9376546144485474,0.16438859701156616,0.875,0.3066198527812958
124,0.9460663199424744,0.15522746741771698,0.8806818127632141,0.2923436462879181
125,0.9381494522094727,0.16657765209674835,0.8778409361839294,0.2960474193096161
126,0.931222140789032,0.17211903631687164,0.8835227489471436,0.29415324330329895
127,0.9421078562736511,0.15945415198802948,0.8778409361839294,0.2908827066421509
128,0.9356753826141357,0.17007124423980713,0.8778409361839294,0.29157331585884094
129,0.9445818662643433,0.1529707908630371,0.8778409361839294,0.29411253333091736
130,0.9411182403564453,0.15874558687210083,0.8835227489471436,0.29549527168273926
131,0.9430974721908569,0.1588056981563568,0.8806818127632141,0.29219722747802734
132,0.936170220375061,0.16912153363227844,0.8863636255264282,0.29499849677085876
133,0.9475507140159607,0.15180908143520355,0.8835227489471436,0.29215696454048157
134,0.9376546144485474,0.1654638797044754,0.8835227489471436,0.2919864058494568
135,0.9455714821815491,0.15388333797454834,0.8806818127632141,0.2914551794528961
136,0.9465610980987549,0.1504705548286438,0.8806818127632141,0.30292195081710815
137,0.9465610980987549,0.14962348341941833,0.8892045617103577,0.292700856924057
138,0.9475507140159607,0.1533423364162445,0.8920454382896423,0.2923949956893921
139,0.9544779658317566,0.13817714154720306,0.8778409361839294,0.2971021234989166
140,0.948045551776886,0.1465877741575241,0.8778409361839294,0.29667824506759644
141,0.9544779658317566,0.14542779326438904,0.875,0.2987418472766876
142,0.9356753826141357,0.16189710795879364,0.875,0.30071917176246643
143,0.9500247240066528,0.14744286239147186,0.8778409361839294,0.3007601797580719
144,0.9411182403564453,0.1557573676109314,0.8721590638160706,0.30232739448547363
145,0.9485403299331665,0.14581333100795746,0.8863636255264282,0.2973046898841858
146,0.9440870881080627,0.15237033367156982,0.8835227489471436,0.29430651664733887
147,0.9520039558410645,0.14563298225402832,0.8693181872367859,0.30513232946395874
148,0.949035108089447,0.142059326171875,0.8806818127632141,0.3036361634731293
149,0.9401286244392395,0.16001826524734497,0.8778409361839294,0.3026352524757385
